ip_address lat lon timestamp poi_type_query
34.101.177.245 46.5347578935107 6.620933599055496 129.43546959845645 dojo
34.101.177.245 46.55118981240543 6.601660655768337 153.37088816954616 dojo
34.101.177.245 46.54978064568796 6.609263286709996 153.37088816954616 cafeteria
34.101.177.245 46.552754523319074 6.558156993376824 153.37088816954616 club
34.101.177.245 46.53439482060294 6.589579112371922 180.6123285081031 cafeteria
34.101.177.245 46.5324270509539 6.590802176937929 180.6123285081031 restaurant
34.101.177.245 46.54893332218743 6.602277837484939 183.759554033017 dojo
34.101.177.245 46.549789451397594 6.6046649753237885 183.759554033017 club
34.101.177.245 46.547898062715966 6.611057419886079 187.12996759512117 cafeteria
34.101.177.245 46.55139675024761 6.60959097057783 187.12996759512117 restaurant
34.101.177.245 46.533528755502466 6.592405549778067 204.7678736850833 cafeteria
34.101.177.245 46.532772157271914 6.591007019054271 204.7678736850833 restaurant
34.101.177.245 46.551518937311656 6.603688381422218 206.4062694061464 dojo
34.101.177.245 46.54882674410475 6.6030560845892206 206.4062694061464 cafeteria
34.101.177.245 46.54824193621945 6.60887129673204 211.92361391923396 cafeteria
34.101.177.245 46.54992048748658 6.610437325954428 211.92361391923396 club
34.101.177.245 46.53248225583704 6.591841253859839 230.16165653363265 cafeteria
34.101.177.245 46.534008645957464 6.589863432271144 230.16165653363265 restaurant
34.101.177.245 46.54949871085035 6.604322162382597 233.38248749316733 cafeteria
34.101.177.245 46.551100798808825 6.603677286084273 233.38248749316733 dojo
34.101.177.245 46.55140778032793 6.607936046174405 234.79512088743135 restaurant
34.101.177.245 46.55177181962765 6.607497000413591 234.79512088743135 club
34.101.177.245 46.53266822062465 6.591173019602618 252.1123345149438 cafeteria
34.101.177.245 46.53213576443778 6.589327878443499 252.1123345149438 restaurant
34.101.177.245 46.55091328674161 6.601395614245801 257.299864970185 club
34.101.177.245 46.550518183816884 6.601831079310587 257.299864970185 dojo
34.101.177.245 46.55095864190351 6.609924507855088 261.84655260183894 cafeteria
34.101.177.245 46.551100013333816 6.608292322504684 261.84655260183894 club
34.101.177.245 46.53426920038768 6.59014255361639 278.6075000334808 cafeteria
34.101.177.245 46.5344869750757 6.5900059907499955 278.6075000334808 restaurant
34.101.177.245 46.55146034296511 6.6030398330127955 281.6284869894077 restaurant
34.101.177.245 46.55215699745433 6.6046497361712495 281.6284869894077 cafeteria
34.101.177.245 46.55089621527117 6.603222595555672 296.9847474154344 club
34.101.177.245 46.53561205652693 6.564241010797391 296.9847474154344 restaurant
34.101.177.245 46.531881141162486 6.561077392103559 296.9847474154344 dojo
34.101.177.245 46.549392486543994 6.60340259985848 321.9587686624147 dojo
34.101.177.245 46.5511544139487 6.610471123899297 321.9587686624147 cafeteria
34.101.177.245 46.510923122874196 6.642960378942127 321.9587686624147 restaurant
34.101.177.245 46.511399751589785 6.643162759509745 321.9587686624147 club
34.101.177.245 46.534262998116716 6.590620783912235 349.0996618116851 cafeteria
34.101.177.245 46.534165422191144 6.589916254338758 349.0996618116851 restaurant
34.101.177.245 46.54875645462104 6.601305464988062 355.2793485361309 cafeteria
34.101.177.245 46.55213990678556 6.602217605210214 355.2793485361309 dojo
34.101.177.245 46.54793747195409 6.607678903258151 356.0250047805679 restaurant
34.101.177.245 46.54848322003259 6.609167568610392 356.0250047805679 dojo
34.101.177.245 46.534533281132674 6.589650982508903 371.78989230542095 cafeteria
34.101.177.245 46.53482027969789 6.589443179303392 371.78989230542095 restaurant
34.101.177.245 46.55076539416848 6.603046494454254 378.86272659083374 club
34.101.177.245 46.55019945237847 6.604312561255073 378.86272659083374 dojo
34.101.177.245 46.5478884581161 6.610203468540719 379.3673066583759 club
34.101.177.245 46.54914774128977 6.6095474534409435 379.3673066583759 restaurant
34.101.177.245 46.533373041015096 6.589277909732082 395.77517941206537 cafeteria
34.101.177.245 46.531796538657176 6.590500062858506 395.77517941206537 restaurant
34.101.177.245 46.55107818587397 6.603140776908817 400.235100745556 restaurant
34.101.177.245 46.55166715706866 6.603078170738997 400.235100745556 dojo
34.101.177.245 46.550937005289505 6.611630338815988 403.1575284861956 cafeteria
34.101.177.245 46.547356465097955 6.608758391303962 403.1575284861956 club
34.101.177.245 46.53175334866522 6.592858597615249 422.9195633855072 cafeteria
34.101.177.245 46.53144470892907 6.589845450281706 422.9195633855072 restaurant
34.101.177.245 46.55167417989202 6.60152941118687 424.94330964470674 dojo
34.101.177.245 46.548902751329535 6.603085418075778 424.94330964470674 cafeteria
34.101.177.245 46.547394823105925 6.610218148099048 426.0150091765272 restaurant
34.101.177.245 46.5495940266051 6.608882292026538 426.0150091765272 club
34.101.177.245 46.53112636141969 6.590082996911638 444.6682456456168 cafeteria
34.101.177.245 46.53149309880327 6.590668670218083 444.6682456456168 restaurant
34.101.177.245 46.551079757441784 6.602414746283062 447.7800936738447 dojo
34.101.177.245 46.5517843312775 6.600973053960766 447.7800936738447 restaurant
34.101.177.245 46.54986552016317 6.609251002592359 449.87430001840994 dojo
34.101.177.245 46.55085862628711 6.608409878448103 449.87430001840994 club
34.101.177.245 46.55040073045568 6.603110657193184 464.00371236116496 dojo
34.101.177.245 46.551408600187955 6.607735472799172 464.00371236116496 cafeteria
34.101.177.245 46.52050410495051 6.575644649513371 464.00371236116496 restaurant
34.101.177.245 46.51243278191733 6.57823405595894 464.00371236116496 club
244.190.169.115 46.54157008984993 6.593425558207018 12.275684369350918 cafeteria
244.190.169.115 46.53953716797474 6.590522563553324 12.275684369350918 restaurant
244.190.169.115 46.54784957432282 6.647548773206831 16.274978009016547 cafeteria
244.190.169.115 46.548724066291626 6.644821521188548 16.274978009016547 club
244.190.169.115 46.54581967501937 6.6474376682456064 22.606377069392465 bar
244.190.169.115 46.54935432922732 6.650140795922358 22.606377069392465 cafeteria
244.190.169.115 46.54086041642098 6.59145874683571 37.73644091982727 cafeteria
244.190.169.115 46.540227775839234 6.590601996395433 37.73644091982727 restaurant
244.190.169.115 46.546609711853 6.647434354375605 41.004315176764834 club
244.190.169.115 46.54616005072057 6.6471485280059985 41.004315176764834 bar
244.190.169.115 46.54689104849298 6.651006744211272 46.67683080860341 supermarket
244.190.169.115 46.54764236468684 6.649140136729616 46.67683080860341 bar
244.190.169.115 46.541218398003146 6.59262183699706 60.23047584134368 cafeteria
244.190.169.115 46.542486026205026 6.590153823644359 60.23047584134368 restaurant
244.190.169.115 46.54614261612776 6.643923336034124 65.53214182342282 bar
244.190.169.115 46.54656673598996 6.64392115413197 65.53214182342282 supermarket
244.190.169.115 46.548065736738096 6.647713109172728 68.22331800399714 supermarket
244.190.169.115 46.54562973933185 6.644804740443216 68.22331800399714 bar
244.190.169.115 46.5408786266747 6.5910686170732795 86.26712529702381 cafeteria
244.190.169.115 46.53932759522615 6.592646148979314 86.26712529702381 restaurant
244.190.169.115 46.54748939864041 6.645344256473004 90.40236366435973 cafeteria
244.190.169.115 46.54848559261729 6.647781978580774 90.40236366435973 club
244.190.169.115 46.547638680539904 6.646649880068198 92.55967240635287 cafeteria
244.190.169.115 46.54544411558028 6.647814960618117 92.55967240635287 club
244.190.169.115 46.53932855082839 6.59107577798332 109.62093135668036 cafeteria
244.190.169.115 46.54083885308321 6.591868265366647 109.62093135668036 restaurant
244.190.169.115 46.547411176906714 6.645288776752808 113.69224327486032 bar
244.190.169.115 46.54845857428517 6.647630915489332 113.69224327486032 club
244.190.169.115 46.54776839944912 6.648331106772927 118.32203582077042 bar
244.190.169.115 46.54464300053282 6.649068011811635 118.32203582077042 cafeteria
244.190.169.115 46.54887434644434 6.644525307706355 129.76204200754083 cafeteria
244.190.169.115 46.545161090597446 6.63977515851947 129.76204200754083 bar
244.190.169.115 46.5445071671113 6.647998076055228 129.76204200754083 supermarket
244.190.169.115 46.546785349119254 6.644681466633204 129.76204200754083 club
244.190.169.115 46.548679218448356 6.6475478688985845 152.31898543394232 cafeteria
244.190.169.115 46.5425869852495 6.6420464912470525 152.31898543394232 bar
244.190.169.115 46.53919147094284 6.5916427047929895 180.78853795577743 cafeteria
244.190.169.115 46.54062287751792 6.590988611079366 180.78853795577743 restaurant
244.190.169.115 46.54794627352268 6.644432739755417 187.14147902305385 cafeteria
244.190.169.115 46.54896822224631 6.645608831399656 187.14147902305385 club
244.190.169.115 46.54323869025503 6.641870137694963 190.8513674517593 supermarket
244.190.169.115 46.54439465282619 6.64015456502519 190.8513674517593 cafeteria
244.190.169.115 46.542360731848014 6.591886665662458 206.0844652953284 cafeteria
244.190.169.115 46.54183952025789 6.591486618118063 206.0844652953284 restaurant
244.190.169.115 46.54650018004572 6.645333277597526 209.4173737571413 cafeteria
244.190.169.115 46.54669731946061 6.645225914475536 209.4173737571413 bar
244.190.169.115 46.54471027628474 6.641598459924335 212.37436367509596 supermarket
244.190.169.115 46.545175566705254 6.639455829181391 212.37436367509596 club
244.190.169.115 46.54109292712127 6.592945043390275 229.4364527374138 cafeteria
244.190.169.115 46.54083633833951 6.593884984431219 229.4364527374138 restaurant
244.190.169.115 46.54950782244978 6.646202442622147 236.6732357182861 supermarket
244.190.169.115 46.54758948207249 6.6468710391337975 236.6732357182861 bar
244.190.169.115 46.54602390715065 6.6464340445435415 236.39120295638057 supermarket
244.190.169.115 46.5448984958209 6.6462963449444645 236.39120295638057 club
244.190.169.115 46.539554628542966 6.590018896018701 253.27629748846672 cafeteria
244.190.169.115 46.53929519711449 6.5930663628041914 253.27629748846672 restaurant
244.190.169.115 46.54722095730361 6.647508153454461 259.4377250800184 cafeteria
244.190.169.115 46.54826905936382 6.644418786761788 259.4377250800184 club
244.190.169.115 46.54618509586273 6.650225540178873 261.67368360658975 cafeteria
244.190.169.115 46.548449270400745 6.6497014800738485 261.67368360658975 club
244.190.169.115 46.53883994488583 6.590534031809192 277.2421860437868 cafeteria
244.190.169.115 46.538938764701136 6.592073576716815 277.2421860437868 restaurant
244.190.169.115 46.54836521697936 6.6474421245606266 282.2386460686732 club
244.190.169.115 46.54836195105937 6.646801750006617 282.2386460686732 supermarket
244.190.169.115 46.54814177488074 6.645884742144811 285.3636022948053 cafeteria
244.190.169.115 46.54512926210803 6.6474698979957045 285.3636022948053 supermarket
244.190.169.115 46.54651355689478 6.644124827748612 297.4899765941584 club
244.190.169.115 46.546145400312334 6.647347881441704 297.4899765941584 cafeteria
244.190.169.115 46.54619827521731 6.646442461690174 320.1968051764789 supermarket
244.190.169.115 46.54621164327851 6.644804379298653 320.1968051764789 cafeteria
244.190.169.115 46.54670188774577 6.649198405165178 320.1968051764789 club
244.190.169.115 46.54124057356908 6.592924897309156 348.26194585830115 cafeteria
244.190.169.115 46.54110399350902 6.5917254525838445 348.26194585830115 restaurant
244.190.169.115 46.5490514059745 6.646308336239159 354.76731286894113 bar
244.190.169.115 46.54613984490662 6.647324547219239 354.76731286894113 club
244.190.169.115 46.546085924383306 6.647192493663386 356.10215685687143 club
244.190.169.115 46.54589151172437 6.647829284047109 356.10215685687143 cafeteria
244.190.169.115 46.54110590874081 6.589963384514966 371.9086883736927 cafeteria
244.190.169.115 46.54176443684924 6.592716040108387 371.9086883736927 restaurant
244.190.169.115 46.5483121861196 6.646033664661194 378.1897999365233 supermarket
244.190.169.115 46.54969555000751 6.646953289580642 378.1897999365233 club
244.190.169.115 46.5475177199506 6.647151291894844 380.7187029064482 club
244.190.169.115 46.54873379561085 6.650242721159956 380.7187029064482 supermarket
244.190.169.115 46.53916638170432 6.592673919110797 396.9265537027329 cafeteria
244.190.169.115 46.53906960114741 6.592197248391208 396.9265537027329 restaurant
244.190.169.115 46.54899607788394 6.644818328427808 401.31078754252655 supermarket
244.190.169.115 46.54705455548619 6.647628969182785 401.31078754252655 cafeteria
244.190.169.115 46.54342733489501 6.641477910274599 404.904261426872 bar
244.190.169.115 46.54489348544546 6.639519268870917 404.904261426872 supermarket
244.190.169.115 46.54034931829316 6.590995684286932 423.6247730641369 cafeteria
244.190.169.115 46.541731873087905 6.592677446667832 423.6247730641369 restaurant
244.190.169.115 46.549290421754705 6.6467171546978046 427.2351017496787 cafeteria
244.190.169.115 46.54905539749559 6.646665701096669 427.2351017496787 supermarket
244.190.169.115 46.54261895156656 6.642036639788229 428.5300418793587 bar
244.190.169.115 46.545620067510264 6.63996753432569 428.5300418793587 supermarket
244.190.169.115 46.54225132638242 6.593795997296787 444.97283314882617 cafeteria
244.190.169.115 46.541616998097034 6.590718046388911 444.97283314882617 restaurant
244.190.169.115 46.54720318871819 6.644937343299957 449.99876157808274 supermarket
244.190.169.115 46.5498817173306 6.6474770601422035 449.99876157808274 club
244.190.169.115 46.545196964648 6.647613798416341 453.268513159024 club
244.190.169.115 46.546271053628296 6.647295980054471 453.268513159024 cafeteria
244.190.169.115 46.54683298307751 6.645129793706574 464.39916816061714 club
244.190.169.115 46.54918591483649 6.6501369746016845 464.39916816061714 cafeteria
244.190.169.115 46.548771919762956 6.650008119749672 464.39916816061714 supermarket
244.190.169.115 46.547288889290584 6.645371660425697 464.39916816061714 bar
60.235.63.253 46.54829545192293 6.575442645624549 11.708970103993876 cafeteria
60.235.63.253 46.54529690460499 6.574909521704785 11.708970103993876 restaurant
60.235.63.253 46.56359114156713 6.644067613926851 19.073320326291512 gym
60.235.63.253 46.56264956188126 6.644589363439169 19.073320326291512 club
60.235.63.253 46.561176431781405 6.646247087948521 19.493140531342338 restaurant
60.235.63.253 46.561846709284126 6.644158370645936 19.493140531342338 supermarket
60.235.63.253 46.54575800307943 6.574182724096288 36.98429417402842 cafeteria
60.235.63.253 46.544743585615386 6.573986343113991 36.98429417402842 restaurant
60.235.63.253 46.561207367624235 6.64500680715863 42.862948898945234 gym
60.235.63.253 46.56133040064266 6.641835011499336 42.862948898945234 supermarket
60.235.63.253 46.560872308288744 6.645330296413399 42.46353462266956 restaurant
60.235.63.253 46.56437835568841 6.647510480714276 42.46353462266956 gym
60.235.63.253 46.54800946499151 6.57392581673097 60.667896926805184 cafeteria
60.235.63.253 46.546582837387625 6.576853828619125 60.667896926805184 restaurant
60.235.63.253 46.56099394994614 6.642918597572637 67.06074420320155 restaurant
60.235.63.253 46.563419361114406 6.641789306098077 67.06074420320155 gym
60.235.63.253 46.55827486042719 6.645506220867894 68.02604493457189 supermarket
60.235.63.253 46.555709984642725 6.643831506748243 68.02604493457189 gym
60.235.63.253 46.5445433161657 6.577216950897804 83.12175896382024 cafeteria
60.235.63.253 46.54641454446928 6.57356092618679 83.12175896382024 restaurant
60.235.63.253 46.56446398211767 6.645154527674097 90.58364844039758 supermarket
60.235.63.253 46.56233232594049 6.645549251349628 90.58364844039758 gym
60.235.63.253 46.56216570811436 6.646616541345511 92.28813296332385 gym
60.235.63.253 46.563151288932026 6.6470999901908625 92.28813296332385 restaurant
60.235.63.253 46.546816767932015 6.574858815895874 108.20017297572652 cafeteria
60.235.63.253 46.5454485172145 6.574953998410054 108.20017297572652 restaurant
60.235.63.253 46.56469423393733 6.641944840998721 113.74972321803632 restaurant
60.235.63.253 46.561847206237175 6.645122969215311 113.74972321803632 club
60.235.63.253 46.55707586843364 6.64504692887847 114.56765274766012 supermarket
60.235.63.253 46.55680466687254 6.642472756984913 114.56765274766012 restaurant
60.235.63.253 46.56199106114631 6.645482182874342 129.0612590543112 supermarket
60.235.63.253 46.50289111862455 6.5956390142583725 129.0612590543112 restaurant
60.235.63.253 46.504504406245005 6.590828466041098 129.0612590543112 gym
60.235.63.253 46.50091873749224 6.595763657317168 129.0612590543112 club
60.235.63.253 46.56480362650595 6.642760370671555 152.05697533972878 gym
60.235.63.253 46.56090507691709 6.647531459745316 152.05697533972878 supermarket
60.235.63.253 46.544786296389944 6.576137226669501 180.29477041271855 cafeteria
60.235.63.253 46.54777179303768 6.5739366702625475 180.29477041271855 restaurant
60.235.63.253 46.562037844997164 6.644328174630499 186.38282351223825 gym
60.235.63.253 46.562085431607436 6.643721192417843 186.38282351223825 restaurant
60.235.63.253 46.555364051869546 6.645277956042435 188.77669311674256 club
60.235.63.253 46.556147879675535 6.645709590324795 188.77669311674256 supermarket
60.235.63.253 46.54475440434153 6.575184184736259 206.03640002575256 cafeteria
60.235.63.253 46.545490898278786 6.5737871086427715 206.03640002575256 restaurant
60.235.63.253 46.561546244769836 6.642644472132911 210.2695999526971 club
60.235.63.253 46.564804157604144 6.642842797019191 210.2695999526971 restaurant
60.235.63.253 46.558933465120745 6.643847274403041 212.3746105843875 gym
60.235.63.253 46.558171034176766 6.641936202491781 212.3746105843875 club
60.235.63.253 46.54686506213982 6.573618410270597 230.09988296230813 cafeteria
60.235.63.253 46.547703501711126 6.576958617015963 230.09988296230813 restaurant
60.235.63.253 46.56096558676374 6.645122185542551 234.72421492190185 gym
60.235.63.253 46.5620103047745 6.642372343141207 234.72421492190185 supermarket
60.235.63.253 46.56402845698939 6.644023553469328 239.17265363453637 gym
60.235.63.253 46.563824812141384 6.646011784062508 239.17265363453637 supermarket
60.235.63.253 46.54681017272176 6.576708555555464 255.12833772894257 cafeteria
60.235.63.253 46.54489821356187 6.575159078506182 255.12833772894257 restaurant
60.235.63.253 46.56087966535972 6.6435140069978535 259.77612460967066 gym
60.235.63.253 46.5626367220769 6.644131736424577 259.77612460967066 club
60.235.63.253 46.56049441777324 6.645056889949362 257.05196149936626 club
60.235.63.253 46.562754534962735 6.645635068112202 257.05196149936626 supermarket
60.235.63.253 46.54779322737262 6.575842990215671 277.64953599642456 cafeteria
60.235.63.253 46.5463400258269 6.576155325020237 277.64953599642456 restaurant
60.235.63.253 46.56479673046337 6.6443051789394225 281.348591079006 gym
60.235.63.253 46.56442648784822 6.645570166070243 281.348591079006 club
60.235.63.253 46.564058972457225 6.644981063499799 284.8833548467879 supermarket
60.235.63.253 46.56089349687693 6.643777938393612 284.8833548467879 restaurant
60.235.63.253 46.56431881704993 6.642705670573518 296.05186903832293 gym
60.235.63.253 46.562591583262254 6.644665669351914 296.05186903832293 club
60.235.63.253 46.50903744802486 6.6010115631786785 296.05186903832293 restaurant
60.235.63.253 46.50924108540584 6.607718334958362 296.05186903832293 supermarket
60.235.63.253 46.560974189440124 6.642239270666664 321.6374398618367 supermarket
60.235.63.253 46.567845171266534 6.634257313577229 321.6374398618367 restaurant
60.235.63.253 46.56264557621483 6.6313629602600725 321.6374398618367 club
60.235.63.253 46.548188705607096 6.573796901812633 346.596637904374 cafeteria
60.235.63.253 46.548274793609735 6.57671348096435 346.596637904374 restaurant
60.235.63.253 46.56421913197408 6.644394963814699 354.2585025888591 gym
60.235.63.253 46.56434748213119 6.6455688956153 354.2585025888591 club
60.235.63.253 46.56349207964566 6.644800152787624 356.54808997409737 restaurant
60.235.63.253 46.562406359812144 6.6436850772294225 356.54808997409737 supermarket
60.235.63.253 46.54807097891714 6.576411979075971 372.8224347498057 cafeteria
60.235.63.253 46.547784033847776 6.575907951830595 372.8224347498057 restaurant
60.235.63.253 46.56437882710072 6.643621314748546 380.4717040074538 club
60.235.63.253 46.56436708062055 6.643854188093637 380.4717040074538 supermarket
60.235.63.253 46.54768790023817 6.5746459125443115 396.9389039070515 cafeteria
60.235.63.253 46.54801963321363 6.574592699354771 396.9389039070515 restaurant
60.235.63.253 46.56376745579993 6.642888686533316 404.1011626186083 club
60.235.63.253 46.560951160278705 6.643107936890831 404.1011626186083 supermarket
60.235.63.253 46.54622170606104 6.576912445405805 421.310437746332 cafeteria
60.235.63.253 46.54626885120291 6.573676905641875 421.310437746332 restaurant
60.235.63.253 46.56472608491068 6.644650165049302 425.7811663188264 supermarket
60.235.63.253 46.56387996629685 6.645388434047585 425.7811663188264 restaurant
60.235.63.253 46.55781496478408 6.642741978651223 427.8998956828216 restaurant
60.235.63.253 46.555533664425155 6.642741470564062 427.8998956828216 club
60.235.63.253 46.54577622779161 6.57415961221671 445.24882691186895 cafeteria
60.235.63.253 46.54611175471201 6.575694158917872 445.24882691186895 restaurant
60.235.63.253 46.56295299735267 6.643264430247634 452.049002849026 restaurant
60.235.63.253 46.56145934486356 6.643853866598898 452.049002849026 supermarket
60.235.63.253 46.55961459201143 6.648557884705513 451.45537985120336 supermarket
60.235.63.253 46.560842394837515 6.6499534926937915 451.45537985120336 club
60.235.63.253 46.56307580437942 6.642077349900192 465.4042662176262 gym
60.235.63.253 46.56088154598057 6.646760472196021 465.4042662176262 supermarket
60.235.63.253 46.52711188717284 6.592769469984002 465.4042662176262 restaurant
60.109.165.215 46.56754504369538 6.61092160066777 12.174972104690196 cafeteria
60.109.165.215 46.567097622666466 6.612587485922427 12.174972104690196 restaurant
60.109.165.215 46.531270276130435 6.585368292878069 19.32470555375524 gym
60.109.165.215 46.53341592251635 6.584344801420968 19.32470555375524 bar
60.109.165.215 46.53046082658334 6.581163061169543 20.59033053878643 bar
60.109.165.215 46.53152349797999 6.582450097511385 20.59033053878643 club
60.109.165.215 46.569529325841614 6.611526697624059 34.416692443098555 cafeteria
60.109.165.215 46.569907349627854 6.613330026630525 34.416692443098555 restaurant
60.109.165.215 46.534965355812886 6.584909150297625 44.45838438580353 club
60.109.165.215 46.53163950029954 6.587060147721373 44.45838438580353 restaurant
60.109.165.215 46.53445542393921 6.583029871898649 45.81877486367176 bar
60.109.165.215 46.53337199462487 6.582210917241316 45.81877486367176 club
60.109.165.215 46.57015682951639 6.612821035761555 58.68584059518706 cafeteria
60.109.165.215 46.56712393548932 6.613573742214996 58.68584059518706 restaurant
60.109.165.215 46.53171457300371 6.583932875846948 65.45470373745643 club
60.109.165.215 46.53249338761253 6.583740525092479 65.45470373745643 restaurant
60.109.165.215 46.53166445687981 6.581389741207208 68.79514151519686 gym
60.109.165.215 46.535440592411625 6.582241798878254 68.79514151519686 restaurant
60.109.165.215 46.566863967662634 6.6139912976750574 83.71109261858368 cafeteria
60.109.165.215 46.56809266575521 6.61175931925873 83.71109261858368 restaurant
60.109.165.215 46.531774234464784 6.585606159757344 89.18245413648567 restaurant
60.109.165.215 46.53199934967055 6.584112826669714 89.18245413648567 bar
60.109.165.215 46.53294509071115 6.5831577782347335 92.13820754446884 bar
60.109.165.215 46.53428251406793 6.581550839095571 92.13820754446884 gym
60.109.165.215 46.566864286399806 6.613092294372907 106.10885517486513 cafeteria
60.109.165.215 46.570202517161725 6.611397029415021 106.10885517486513 restaurant
60.109.165.215 46.53452105182059 6.586665327374856 117.2143493097759 bar
60.109.165.215 46.53119929091492 6.587106007769567 117.2143493097759 gym
60.109.165.215 46.52965965978048 6.582247495482164 116.24619176212244 restaurant
60.109.165.215 46.53053843940425 6.582495858919809 116.24619176212244 gym
60.109.165.215 46.53474017740187 6.5849599968103165 128.74732880981662 gym
60.109.165.215 46.52655946518904 6.561168713838956 128.74732880981662 club
60.109.165.215 46.531810588045744 6.584422843425071 153.46402386883423 bar
60.109.165.215 46.53294907917644 6.579822031490606 153.46402386883423 restaurant
60.109.165.215 46.56730582490852 6.61188350528151 179.4692183787427 cafeteria
60.109.165.215 46.567915735769034 6.611775829590045 179.4692183787427 restaurant
60.109.165.215 46.53337941758682 6.586334805281348 187.93688930158743 club
60.109.165.215 46.53248960205402 6.586443476907343 187.93688930158743 bar
60.109.165.215 46.532932020395535 6.583113907230325 189.41275339108583 restaurant
60.109.165.215 46.531787258840126 6.579855601073371 189.41275339108583 club
60.109.165.215 46.56739950998781 6.610157880842128 203.987953189651 cafeteria
60.109.165.215 46.5673462399959 6.610574022204827 203.987953189651 restaurant
60.109.165.215 46.53162731424126 6.584909333729725 211.507036794282 restaurant
60.109.165.215 46.53350409507751 6.584677341310139 211.507036794282 club
60.109.165.215 46.5288095302781 6.589495894599266 211.2264487954401 bar
60.109.165.215 46.53156532149679 6.58997482886654 211.2264487954401 gym
60.109.165.215 46.56906924192022 6.61235504473336 227.594612263076 cafeteria
60.109.165.215 46.56778452435747 6.6119113886917855 227.594612263076 restaurant
60.109.165.215 46.5320358081402 6.585750147149497 234.774175561918 gym
60.109.165.215 46.53240919474146 6.583924385335625 234.774175561918 bar
60.109.165.215 46.530785647684226 6.583116027607414 239.02958491721108 bar
60.109.165.215 46.5307212915926 6.581512694598519 239.02958491721108 restaurant
60.109.165.215 46.57026088905075 6.611367495025568 251.75138692770952 cafeteria
60.109.165.215 46.56670614482976 6.610993271426657 251.75138692770952 restaurant
60.109.165.215 46.53394825032806 6.5859596598481955 259.78145847421047 gym
60.109.165.215 46.534190126814906 6.584218591133918 259.78145847421047 club
60.109.165.215 46.56666941535386 6.612100181649985 277.2687728504141 cafeteria
60.109.165.215 46.56831317999713 6.613617936687166 277.2687728504141 restaurant
60.109.165.215 46.533325061158486 6.584934933469659 282.93804772372835 restaurant
60.109.165.215 46.533629101280624 6.586085324134752 282.93804772372835 gym
60.109.165.215 46.53505238045557 6.580304090133037 285.20405577404244 bar
60.109.165.215 46.53497437266617 6.58139850383965 285.20405577404244 club
60.109.165.215 46.533976013371216 6.584414905052156 296.32100630676894 bar
60.109.165.215 46.53291062893373 6.580809358101866 296.32100630676894 gym
60.109.165.215 46.53206259751083 6.5866071899418195 321.3572891461349 bar
60.109.165.215 46.531382829217236 6.590271088888347 321.3572891461349 gym
60.109.165.215 46.56739785171896 6.612134548030898 348.0445269869492 cafeteria
60.109.165.215 46.56904765648933 6.6109054359290305 348.0445269869492 restaurant
60.109.165.215 46.533028944682115 6.585559836532029 356.1860484703859 bar
60.109.165.215 46.53328759119308 6.5853365302992115 356.1860484703859 restaurant
60.109.165.215 46.531628169023676 6.582787591519407 358.1695782987566 restaurant
60.109.165.215 46.53536955247484 6.582048410019036 358.1695782987566 club
60.109.165.215 46.567338241416905 6.612686502720417 372.37178807054727 cafeteria
60.109.165.215 46.56895922522969 6.61363994993691 372.37178807054727 restaurant
